Year	Period	TRADETYPE	FLOW	PARTENAIRE	HS2012	POIDNET	QUANTITE	VALEURINSAE	
2010	09	CG	ET	ZZ_Monde	2711	86000.000	86000.000	37586678.000	
2002	07	CG	ET	ZZ_Monde	4011	85982.000	0.000	151201064.000	
2012	07	CG	I	ZZ_Monde	1602	85936.000	20.000	67594059.000	
2011	06	CG	I	ZZ_Monde	7217	85900.000		18185384.000	
2004	02	CG	I	ZZ_Monde	4412	85896.000	0.000	31476472.000	
2004	05	CG	I	ZZ_Monde	3917	85874.000	0.000	61555833.000	
2011	06	CG	I	ZZ_Monde	0401	85864.500		35817548.000	
2007	12	CG	I	ZZ_Monde	3208	85825.000	0.000	18323112.000	
2003	09	CG	I	ZZ_Monde	2103	85821.000	0.000	61615501.000	
2012	08	CG	I	ZZ_Monde	0710	85817.000		16772581.000	
2007	09	CG	ET	ZZ_Monde	7602	85790.000	0.000	1447900.000	
2000	02	CG	I	ZZ_Monde	7217	85788.000	0.000	54048700.000	
2000	02	CG	I	ZZ_Monde	3923	85783.000	0.000	91998871.000	
2008	09	CG	I	ZZ_Monde	7323	85759.000	0.000	23540958.000	
2007	01	CG	I	ZZ_Monde	8502	85756.000	0.000	319124964.000	
2006	05	CG	I	ZZ_Monde	8309	85753.000	0.000	178178167.000	
2014	09	CG	ET	ZZ_Monde	3208	85739.000		50048218.000	
2013	01	CG	I	ZZ_Monde	2103	85725.000		39954320.000	
2009	06	CG	I	ZZ_Monde	3917	85722.000	0.000	78239061.000	
1999	03	CG	I	ZZ_Monde	3004	85717.000	0.000	911255427.000	
2007	05	CG	ET	ZZ_Monde	3917	85713.000	0.000	100829105.000	
2014	08	CG	ET	ZZ_Monde	0802	85702.000		99024750.000	
2006	12	CG	I	ZZ_Monde	4011	85700.000	1717.000	127807604.000	
2013	09	CG	I	ZZ_Monde	7323	85686.000		47186323.000	
2002	03	CG	ET	ZZ_Monde	4011	85681.000	0.000	133316115.000	
2009	07	CG	I	ZZ_Monde	3917	85675.000	0.000	55652847.000	
1998	06	CG	I	ZZ_Monde	0401	85668.000	0.000	32764200.000	
1998	01	CG	I	ZZ_Monde	3004	85652.000	0.000	641230515.000	
2014	05	CG	I	ZZ_Monde	8309	85649.000		169062700.000	
2003	06	CG	I	ZZ_Monde	7323	85647.000	0.000	36077836.000	
1999	04	CG	I	ZZ_Monde	3917	85643.000	0.000	76018818.000	
2002	02	CG	I	ZZ_Monde	8429	85639.000	0.000	49493024.000	
2009	10	CG	I	ZZ_Monde	8309	85575.000	0.000	209819888.000	
2010	09	CG	I	ZZ_Monde	5512	85560.000	1172.000	57968504.000	
2013	06	CG	I	ZZ_Monde	4403	85551.000		30557896.000	
2007	08	CG	ET	ZZ_Monde	2202	85536.000	0.000	35640000.000	
2007	06	CG	ET	ZZ_Monde	2202	85536.000	0.000	35640000.000	
2009	03	CG	I	ZZ_Monde	7323	85532.000	0.000	18208526.000	
2013	04	CG	I	ZZ_Monde	4403	85500.000		30557896.000	
2004	07	CG	I	ZZ_Monde	4901	85484.000	0.000	126567393.000	
2001	04	CG	I	ZZ_Monde	1901	85478.000	0.000	76116443.000	
2006	02	CG	I	ZZ_Monde	7323	85469.000	0.000	32641077.000	
2015	01	CG	ET	ZZ_Monde	0303	85466.000		33600000.000	
2001	06	CG	I	ZZ_Monde	7005	85464.000	0.000	35548732.000	
1999	02	CG	I	ZZ_Monde	2104	85461.000	0.000	86589797.000	
2000	01	CG	I	ZZ_Monde	1704	85414.000	0.000	62084734.000	
2007	10	CG	I	ZZ_Monde	3917	85409.000	0.000	44207748.000	
2001	07	CG	I	ZZ_Monde	3917	85400.000	0.000	71009014.000	
2009	03	CG	ET	ZZ_Monde	2204	85400.000	0.000	10000000.000	
2009	12	CG	ET	ZZ_Monde	8704	85395.000	10.000	209131809.000	
2014	10	CG	I	ZZ_Monde	7217	85284.000		11239309.000	
2002	03	CG	I	ZZ_Monde	2104	85284.000	0.000	128006644.000	
2002	02	CG	I	ZZ_Monde	3401	85225.000	0.000	50731578.000	
2000	11	CG	I	ZZ_Monde	1905	85206.000	0.000	83423227.000	
2006	12	CG	I	ZZ_Monde	4819	85107.000	0.000	71927450.000	
2013	01	CG	I	ZZ_Monde	8431	85099.000		463447548.000	
2005	11	CG	I	ZZ_Monde	7323	85084.000	0.000	35399917.000	
2008	04	CG	I	ZZ_Monde	7216	85082.000	0.000	44406378.000	
2006	01	CG	I	ZZ_Monde	7214	85071.000	0.000	25972848.000	
2003	08	CG	I	ZZ_Monde	5512	85067.000	2549.000	70315258.000	
2009	01	CG	I	ZZ_Monde	1512	85058.000	0.000	26400003.000	
2008	03	CG	I	ZZ_Monde	7216	85052.000	0.000	34799659.000	
2010	11	CG	I	ZZ_Monde	7216	85022.000		36527121.000	
2014	10	CG	ET	ZZ_Monde	7215	85000.000		27174500.000	
2015	04	CG	ET	ZZ_Monde	7210	85000.000		42143694.000	
2002	01	CG	I	ZZ_Monde	0710	85000.000	0.000	5100000.000	
2001	10	CG	I	ZZ_Monde	2402	84977.000	0.000	606033700.000	
2007	10	CG	I	ZZ_Monde	8502	84968.000	0.000	404369927.000	
2014	03	CG	I	ZZ_Monde	7604	84932.000		87949267.000	
2005	12	CG	ET	ZZ_Monde	0802	84925.000	0.000	15795678.000	
2010	08	CG	I	ZZ_Monde	4011	84829.000	2751.000	140191882.000	
2001	08	CG	I	ZZ_Monde	3917	84816.000	0.000	81247456.000	
2007	12	CG	I	ZZ_Monde	7217	84800.000	0.000	42405095.000	
2012	09	CG	I	ZZ_Monde	5209	84773.000	2336.000	70370940.000	
2010	08	CG	ET	ZZ_Monde	8704	84708.000	10.000	210990382.000	
2001	04	CG	ET	ZZ_Monde	7010	84690.000	0.000	28908720.000	
2012	01	CG	I	ZZ_Monde	4818	84664.000		69051529.000	
2007	01	CG	ET	ZZ_Monde	4403	84620.000	0.000	7262000.000	
1999	06	CG	I	ZZ_Monde	1005	84600.000	0.000	6873301.000	
1999	04	CG	I	ZZ_Monde	6402	84555.000	7596.000	125490103.000	
2015	11	CG	I	ZZ_Monde	8708	84553.750		239652095.000	
2003	04	CG	ET	ZZ_Monde	2204	84552.000	0.000	21764700.000	
2005	10	CG	I	ZZ_Monde	9403	84541.000	496.000	42879207.000	
2004	03	CG	I	ZZ_Monde	2009	84525.000	28893.000	22178315.000	
2002	11	CG	I	ZZ_Monde	6402	84496.000	0.000	31588400.000	
2005	05	CG	I	ZZ_Monde	7217	84475.000	0.000	29011900.000	
1999	10	CG	ET	ZZ_Monde	2103	84472.000	0.000	49052395.000	
2007	02	CG	I	ZZ_Monde	7323	84453.000	0.000	21377341.000	
2013	09	CG	I	ZZ_Monde	4818	84451.000		43386964.000	
2002	02	CG	I	ZZ_Monde	3907	84428.000	0.000	81869712.000	
2010	01	CG	I	ZZ_Monde	4818	84410.190		33523594.000	
1999	01	CG	I	ZZ_Monde	1005	84400.000	0.000	5714004.000	
2011	02	CG	I	ZZ_Monde	7604	84370.000		31322642.000	
2001	01	CG	I	ZZ_Monde	9403	84370.000	0.000	195098890.000	
2015	12	CG	I	ZZ_Monde	4901	84364.640		180058882.000	
2015	08	CG	I	ZZ_Monde	0401	84326.000		53163062.000	
2004	02	CG	ET	ZZ_Monde	3401	84314.000	0.000	42897257.000	
2000	12	CG	ET	ZZ_Monde	2103	84306.000	0.000	47545031.000	
2003	09	CG	I	ZZ_Monde	4202	84305.000	1871.000	80444890.000	
2001	05	CG	ET	ZZ_Monde	5208	84264.000	0.000	813421796.000	
2012	01	CG	I	ZZ_Monde	1601	84251.000		61448560.000	
2009	04	CG	I	ZZ_Monde	8431	84230.000	0.000	266904500.000	
2010	08	CG	ET	ZZ_Monde	2711	84200.000	84200.000	30820992.000	
1999	12	CG	ET	ZZ_Monde	0801	84193.000	0.000	25569000.000	
2002	05	CG	I	ZZ_Monde	7010	84169.000	0.000	17922279.000	
2015	09	CG	I	ZZ_Monde	4901	84163.500		219536880.000	
2010	06	CG	I	ZZ_Monde	1602	84149.000	2466.000	52061028.000	
2010	11	CG	I	ZZ_Monde	8502	84120.000	339.000	280767855.000	
1998	06	CG	I	ZZ_Monde	8711	84092.000	978.000	288082958.000	
2006	08	CG	I	ZZ_Monde	8309	84071.000	0.000	171342512.000	
2004	06	CG	I	ZZ_Monde	7217	84060.000	0.000	32062844.000	
2013	06	CG	ET	ZZ_Monde	2009	84050.000		16208750.000	
2005	04	CG	ET	ZZ_Monde	7210	84031.000	0.000	41039118.000	
2003	11	CG	I	ZZ_Monde	3401	84029.000	0.000	50386540.000	
2001	06	CG	I	ZZ_Monde	2009	84023.000	0.000	18481301.000	
2014	08	CG	ET	ZZ_Monde	2104	84015.000		12901477.000	
1999	12	CG	I	ZZ_Monde	8714	84002.000	0.000	35194706.000	
2012	04	CG	ET	ZZ_Monde	8429	84000.000	3.000	18057496.000	
2000	11	CG	I	ZZ_Monde	8506	84000.000	0.000	68766134.000	
2000	11	CG	ET	ZZ_Monde	8506	84000.000	0.000	68753236.000	
2006	02	CG	ET	ZZ_Monde	8704	84000.000	7.000	56000000.000	
2009	04	CG	I	ZZ_Monde	2523	84000.000	0.000	6962268.000	
2001	10	CG	I	ZZ_Monde	8429	83967.000	0.000	318491318.000	
2009	02	CG	I	ZZ_Monde	4011	83944.000	0.000	71338198.000	
2004	06	CG	I	ZZ_Monde	7323	83938.000	0.000	28922364.000	
2011	08	CG	I	ZZ_Monde	8502	83935.000	104.000	339143949.000	
1999	02	CG	ET	ZZ_Monde	4407	83930.000	0.000	33862460.000	
2009	08	CG	I	ZZ_Monde	8502	83889.000	0.000	318031863.000	
2002	06	CG	I	ZZ_Monde	9403	83887.000	0.000	148829651.000	
2002	06	CG	ET	ZZ_Monde	2402	83841.000	0.000	476668590.000	
2002	07	CG	I	ZZ_Monde	3304	83840.000	0.000	80550224.000	
1998	12	CG	I	ZZ_Monde	2104	83759.000	0.000	150318211.000	
2011	05	CG	I	ZZ_Monde	3917	83723.330		47139587.000	
1999	09	CG	I	ZZ_Monde	3917	83690.000	0.000	73630620.000	
2006	11	CG	I	ZZ_Monde	4901	83668.000	0.000	73806283.000	
2013	03	CG	I	ZZ_Monde	0401	83666.000		31552857.000	
2009	01	CG	ET	ZZ_Monde	2402	83661.000	0.000	718297180.000	
2012	06	CG	I	ZZ_Monde	3208	83625.000		26761743.000	
2007	06	CG	I	ZZ_Monde	8429	83600.000	0.000	112629595.000	
1999	02	CG	ET	ZZ_Monde	2402	83596.000	0.000	490806901.000	
2004	09	CG	I	ZZ_Monde	7010	83594.000	0.000	35822892.000	
2003	06	CG	I	ZZ_Monde	4011	83581.000	569.000	158273060.000	
2005	04	CG	I	ZZ_Monde	5515	83570.000	647.000	83310401.000	
2013	02	CG	I	ZZ_Monde	3917	83568.000		36912609.000	
1999	01	CG	I	ZZ_Monde	8714	83561.000	0.000	44596416.000	
2003	11	CG	ET	ZZ_Monde	5515	83550.000	3.000	110267764.000	
2008	10	CG	ET	ZZ_Monde	3917	83548.000	0.000	88636550.000	
2000	07	CG	I	ZZ_Monde	2204	83488.000	0.000	33966800.000	
2000	01	CG	I	ZZ_Monde	2202	83486.000	0.000	31367971.000	
2008	07	CG	ET	ZZ_Monde	2002	83420.000	0.000	11820000.000	
2012	02	CG	I	ZZ_Monde	7604	83391.000		63903541.000	
2002	06	CG	I	ZZ_Monde	3923	83372.000	0.000	44617273.000	
2001	05	CG	I	ZZ_Monde	4011	83366.000	0.000	135138475.000	
2005	05	CG	I	ZZ_Monde	4011	83362.000	2173.000	110522283.000	
2009	12	CG	I	ZZ_Monde	2402	83356.000	0.000	219986984.000	
1999	06	CG	I	ZZ_Monde	4802	83308.000	0.000	51543400.000	
2010	03	CG	I	ZZ_Monde	8708	83255.000		153601842.000	
2001	07	CG	I	ZZ_Monde	3304	83230.000	0.000	86604530.000	
2000	11	CG	I	ZZ_Monde	4011	83230.000	2711.000	185452979.000	
2007	09	CG	ET	ZZ_Monde	7210	83205.000	0.000	53463898.000	
2007	05	CG	I	ZZ_Monde	4011	83167.000	0.000	99103508.000	
2004	07	CG	I	ZZ_Monde	8429	83161.000	9.000	127919537.000	
2004	07	CG	I	ZZ_Monde	8714	83117.000	134.000	36734142.000	
1999	01	CG	I	ZZ_Monde	7217	83100.000	0.000	22703858.000	
1999	12	CG	I	ZZ_Monde	6402	83096.000	4445.000	145628492.000	
2013	07	CG	I	ZZ_Monde	1602	83078.000		55852822.000	
2001	06	CG	ET	ZZ_Monde	4011	83075.000	0.000	26634930.000	
2015	08	CG	ET	ZZ_Monde	7217	83000.000		31912236.000	
2005	04	CG	I	ZZ_Monde	4011	82953.000	6083.000	92485915.000	
2010	09	CG	I	ZZ_Monde	8438	82900.000	15.000	338095870.000	
2011	12	CG	ET	ZZ_Monde	5208	82873.000	535.000	254545200.000	
2009	09	CG	I	ZZ_Monde	4819	82870.000	0.000	54933229.000	
2007	10	CG	I	ZZ_Monde	7604	82852.000	0.000	74305535.000	
2002	12	CG	I	ZZ_Monde	5515	82845.000	0.000	104844471.000	
2011	06	CG	I	ZZ_Monde	8502	82843.000	134.000	314724087.000	
2001	06	CG	I	ZZ_Monde	6402	82840.000	0.000	49689338.000	
1998	04	CG	I	ZZ_Monde	4011	82767.000	5114.000	129301931.000	
2003	06	CG	ET	ZZ_Monde	5208	82750.000	0.000	146113839.000	
2002	02	CG	I	ZZ_Monde	2402	82714.000	0.000	397909192.000	
2000	05	CG	I	ZZ_Monde	3917	82705.000	0.000	94183017.000	
2007	05	CG	I	ZZ_Monde	0401	82702.000	0.000	35066144.000	
2015	10	CG	ET	ZZ_Monde	3917	82699.000		38882395.000	
2005	10	CG	I	ZZ_Monde	3907	82682.000	0.000	78415141.000	
1999	01	CG	I	ZZ_Monde	1905	82673.000	0.000	36923555.000	
2012	01	CG	I	ZZ_Monde	8714	82617.000	59471.000	53288154.000	
2004	05	CG	I	ZZ_Monde	8711	82616.000	1011.000	165422820.000	
2003	03	CG	I	ZZ_Monde	2103	82584.000	0.000	50489377.000	
2003	10	CG	I	ZZ_Monde	4011	82581.000	1467.000	182857798.000	
1998	10	CG	ET	ZZ_Monde	2103	82562.000	0.000	71726746.000	
2015	01	CG	I	ZZ_Monde	0401	82479.000		44089990.000	
2012	10	CG	I	ZZ_Monde	8502	82441.000	102.000	192920406.000	
2008	02	CG	I	ZZ_Monde	6405	82431.000	0.000	46972097.000	
2001	03	CG	ET	ZZ_Monde	1511	82419.000	0.000	18912600.000	
1999	01	CG	I	ZZ_Monde	8711	82402.000	622.000	300553838.000	
2003	02	CG	I	ZZ_Monde	7010	82384.000	0.000	36976761.000	
2008	10	CG	ET	ZZ_Monde	3401	82380.000	0.000	60692066.000	
2001	09	CG	I	ZZ_Monde	3402	82331.000	0.000	38197978.000	
2007	01	CG	ET	ZZ_Monde	0303	82300.000	0.000	31344750.000	
2001	03	CG	ET	ZZ_Monde	2204	82298.000	0.000	43457720.000	
2007	02	CG	ET	ZZ_Monde	3917	82286.000	0.000	95925500.000	
2013	08	CG	I	ZZ_Monde	5209	82265.000	1283.000	53544809.000	
2010	03	CG	I	ZZ_Monde	0401	82258.000		30673351.000	
2003	04	CG	I	ZZ_Monde	4407	82200.000	0.000	1980000.000	
2004	09	CG	I	ZZ_Monde	5209	82191.000	1532.000	320421090.000	
2004	03	CG	I	ZZ_Monde	3917	82169.000	0.000	162404032.000	
2011	07	CG	I	ZZ_Monde	2009	82165.000	3924.000	26983889.000	
1998	12	CG	I	ZZ_Monde	9403	82133.000	0.000	85080514.000	
2011	10	CG	I	ZZ_Monde	1602	82129.000		51867674.000	
2002	07	CG	I	ZZ_Monde	6109	82115.000	0.000	58971477.000	
2005	10	CG	I	ZZ_Monde	8309	82107.000	0.000	163120688.000	
2007	04	CG	I	ZZ_Monde	7010	82101.000	0.000	15233807.000	
2014	12	CG	ET	ZZ_Monde	3208	82072.000		37202776.000	
2004	02	CG	I	ZZ_Monde	7323	82050.000	0.000	30701429.000	
2006	09	CG	I	ZZ_Monde	4412	82020.000	0.000	21013668.000	
2009	06	CG	ET	ZZ_Monde	3401	82020.000	0.000	64785196.000	
2009	06	CG	I	ZZ_Monde	7217	82000.000	0.000	26226406.000	
2002	09	CG	ET	ZZ_Monde	7216	82000.000	0.000	66991619.000	
2016	01	CG	I	ZZ_Monde	0401	81972.000		47498852.000	
2002	04	CG	I	ZZ_Monde	1901	81934.000	0.000	76374666.000	
2000	09	CG	I	ZZ_Monde	7005	81933.000	0.000	28375700.000	
2009	05	CG	I	ZZ_Monde	1005	81925.000	0.000	27225722.000	
2000	12	CG	I	ZZ_Monde	7217	81920.000	0.000	45518600.000	
2015	09	CG	ET	ZZ_Monde	3917	81916.000		48168400.000	
2012	03	CG	I	ZZ_Monde	8429	81880.000	10.000	129717681.000	
2011	01	CG	ET	ZZ_Monde	1516	81865.000		55159062.000	
2007	02	CG	I	ZZ_Monde	2104	81850.000	0.000	127068680.000	
2013	09	CG	I	ZZ_Monde	8429	81840.000	7.000	189340179.000	
2006	08	CG	I	ZZ_Monde	7323	81830.000	0.000	20371417.000	
2002	11	CG	ET	ZZ_Monde	2402	81775.000	0.000	506831321.000	
2002	08	CG	ET	ZZ_Monde	3401	81755.000	0.000	39282265.000	
2002	05	CG	I	ZZ_Monde	3304	81749.000	0.000	69499193.000	
2006	07	CG	I	ZZ_Monde	2104	81721.000	0.000	142584962.000	
2011	09	CG	I	ZZ_Monde	8708	81715.000		117638895.000	
2001	01	CG	ET	ZZ_Monde	1511	81685.000	0.000	17358450.000	
1999	04	CG	I	ZZ_Monde	4819	81648.000	0.000	108594948.000	
2008	02	CG	I	ZZ_Monde	5512	81635.000	0.000	39005724.000	
2008	03	CG	ET	ZZ_Monde	2402	81633.000	0.000	733131021.000	
1999	04	CG	ET	ZZ_Monde	2103	81564.000	0.000	53152932.000	
2007	03	CG	I	ZZ_Monde	2104	81550.000	0.000	119537596.000	
2003	05	CG	I	ZZ_Monde	9403	81484.000	0.000	108588346.000	
2015	01	CG	ET	ZZ_Monde	2009	81420.000		31358910.000	
2015	11	CG	ET	ZZ_Monde	7010	81412.000		33446718.000	
2004	05	CG	I	ZZ_Monde	2009	81392.000	10586.000	25349284.000	
2005	09	CG	I	ZZ_Monde	8429	81391.000	4.000	77935767.000	
2008	09	CG	I	ZZ_Monde	0401	81357.000	0.000	31823314.000	
2000	06	CG	I	ZZ_Monde	0401	81346.000	0.000	27376000.000	
2003	02	CG	I	ZZ_Monde	4901	81331.000	0.000	127287983.000	
2008	10	CG	I	ZZ_Monde	7217	81300.000	0.000	45737329.000	
2001	06	CG	I	ZZ_Monde	4412	81290.000	0.000	19564018.000	
2014	10	CG	I	ZZ_Monde	1601	81274.000		58191081.000	
2005	06	CG	ET	ZZ_Monde	7602	81263.000	0.000	7648550.000	
2005	03	CG	I	ZZ_Monde	2009	81258.000	25383.000	16571386.000	
2014	07	CG	ET	ZZ_Monde	9403	81250.000	5979.000	124296478.000	
2014	02	CG	I	ZZ_Monde	2204	81223.000	4153.000	29822661.000	
2011	12	CG	I	ZZ_Monde	2402	81218.000		313050703.000	
2008	09	CG	ET	ZZ_Monde	4901	81204.000	0.000	133899088.000	
2002	06	CG	I	ZZ_Monde	3917	81194.000	0.000	60143080.000	
2001	06	CG	I	ZZ_Monde	3304	81174.000	0.000	71509045.000	
2002	07	CG	I	ZZ_Monde	7217	81168.000	0.000	24419373.000	
2014	05	CG	I	ZZ_Monde	7215	81149.000		25508677.000	
2011	07	CG	I	ZZ_Monde	0401	81148.500		39546778.000	
2003	06	CG	I	ZZ_Monde	7217	81109.000	0.000	21864473.000	
2008	04	CG	I	ZZ_Monde	8714	81099.000	709.000	48612398.000	
2002	05	CG	I	ZZ_Monde	9403	81095.000	0.000	115046236.000	
2002	02	CG	I	ZZ_Monde	7217	81060.000	0.000	25581274.000	
2013	07	CG	I	ZZ_Monde	7216	81030.000		31613510.000	
2011	07	CG	I	ZZ_Monde	7215	81000.000		19485399.000	
2004	11	CG	ET	ZZ_Monde	7214	81000.000	0.000	25205000.000	
2012	01	CG	I	ZZ_Monde	0302	81000.000		18224537.000	
2012	04	CG	I	ZZ_Monde	8502	80996.000	99.000	196952150.000	
2011	01	CG	I	ZZ_Monde	8502	80982.000	114.000	295122694.000	
1998	02	CG	I	ZZ_Monde	2711	80972.000	0.000	23951081.000	
2015	08	CG	I	ZZ_Monde	4901	80958.220		237187832.000	
2002	09	CG	I	ZZ_Monde	7216	80935.000	0.000	26496819.000	
2007	09	CG	I	ZZ_Monde	0401	80894.000	0.000	27839298.000	
1999	07	CG	I	ZZ_Monde	3402	80886.000	0.000	42036553.000	
2003	06	CG	I	ZZ_Monde	9403	80870.000	4585.000	59996748.000	
2002	11	CG	I	ZZ_Monde	4011	80825.000	0.000	187833440.000	
2009	09	CG	I	ZZ_Monde	2402	80800.000	0.000	203044779.000	
2002	10	CG	I	ZZ_Monde	9403	80764.000	0.000	60156110.000	
2010	02	CG	I	ZZ_Monde	5209	80729.000	1129.000	64513368.000	
2010	02	CG	I	ZZ_Monde	3907	80710.000		74671639.000	
2010	05	CG	I	ZZ_Monde	7217	80693.000		27116013.000	
2001	12	CG	ET	ZZ_Monde	1704	80688.000	0.000	30726380.000	
2004	12	CG	I	ZZ_Monde	3907	80687.000	0.000	87691822.000	
2012	05	CG	I	ZZ_Monde	4412	80680.000		19694205.000	
2006	02	CG	I	ZZ_Monde	2104	80642.000	0.000	157064108.000	
2006	01	CG	I	ZZ_Monde	3304	80627.000	0.000	57328424.000	
2003	09	CG	I	ZZ_Monde	9403	80609.000	6548.000	58398469.000	
2009	12	CG	ET	ZZ_Monde	2204	80592.000	8840.000	35040000.000	
2000	03	CG	I	ZZ_Monde	7215	80570.000	0.000	42214473.000	
2011	04	CG	I	ZZ_Monde	8714	80558.000	4560.000	45554153.000	
2000	11	CG	I	ZZ_Monde	7005	80554.000	0.000	31603400.000	
2006	10	CG	I	ZZ_Monde	4818	80502.000	0.000	18683393.000	
2015	01	CG	ET	ZZ_Monde	7210	80500.000		43653544.000	
2005	03	CG	I	ZZ_Monde	8714	80484.000	1484.000	32524817.000	
2001	03	CG	I	ZZ_Monde	8714	80472.000	0.000	7941320.000	
1999	06	CG	I	ZZ_Monde	3917	80470.000	0.000	110259826.000	
2006	05	CG	ET	ZZ_Monde	7215	80460.000	0.000	16896600.000	
2005	01	CG	I	ZZ_Monde	3907	80420.000	0.000	67818016.000	
2003	06	CG	I	ZZ_Monde	4202	80419.000	664.000	69325297.000	
2006	04	CG	I	ZZ_Monde	4202	80412.000	1821.000	38083815.000	
2014	09	CG	ET	ZZ_Monde	7215	80394.000		26128050.000	
2005	02	CG	I	ZZ_Monde	8502	80376.000	14.000	461796806.000	
1998	07	CG	I	ZZ_Monde	8429	80340.000	8.000	232716300.000	
2006	05	CG	I	ZZ_Monde	7005	80308.000	0.000	18866874.000	
2000	10	CG	ET	ZZ_Monde	3401	80300.000	0.000	31356000.000	
2009	12	CG	ET	ZZ_Monde	7217	80298.000	0.000	56188491.000	
2010	12	CG	I	ZZ_Monde	8309	80287.000		189315157.000	
2001	03	CG	I	ZZ_Monde	3907	80257.000	0.000	97268400.000	
2015	03	CG	ET	ZZ_Monde	3917	80252.000		203321000.000	
2005	01	CG	I	ZZ_Monde	1905	80247.000	0.000	23095718.000	
1998	11	CG	I	ZZ_Monde	1905	80241.000	0.000	48315194.000	
2001	08	CG	I	ZZ_Monde	4901	80217.000	0.000	204357087.000	
2010	08	CG	I	ZZ_Monde	2402	80213.000		272796686.000	
2011	10	CG	I	ZZ_Monde	1512	80200.000		20050000.000	
2015	10	CG	ET	ZZ_Monde	9403	80180.000	1202.000	38271623.000	
2004	05	CG	I	ZZ_Monde	4011	80164.000	3332.000	121935680.000	
2013	04	CG	I	ZZ_Monde	7604	80152.000		58363004.000	
2003	09	CG	I	ZZ_Monde	7215	80112.000	0.000	16872670.000	
2007	04	CG	I	ZZ_Monde	5209	80107.000	0.000	50558798.000	
2010	10	CG	ET	ZZ_Monde	7209	80080.000		40470000.000	
2008	06	CG	I	ZZ_Monde	5512	80054.000	1453.000	36404640.000	
2009	02	CG	I	ZZ_Monde	7217	80052.000	0.000	52866416.000	
2010	12	CG	I	ZZ_Monde	0401	80028.620		30195428.000	
2001	06	CG	I	ZZ_Monde	7213	80000.000	0.000	13348182.000	
2014	02	CG	ET	ZZ_Monde	4407	80000.000		140258412.000	
2004	06	CG	ET	ZZ_Monde	3105	80000.000	0.000	14553086.000	
2012	05	CG	ET	ZZ_Monde	1101	80000.000		14400000.000	
2008	11	CG	ET	ZZ_Monde	4403	80000.000	0.000	4000000.000	
2004	02	CG	ET	ZZ_Monde	3105	80000.000	0.000	13600000.000	
2004	01	CG	ET	ZZ_Monde	7214	80000.000	0.000	19200000.000	
2013	03	CG	ET	ZZ_Monde	2711	80000.000	80000.000	43705172.000	
2013	01	CG	ET	ZZ_Monde	1701	80000.000		25200000.000	
2012	12	CG	ET	ZZ_Monde	7604	80000.000		4000000.000	
2012	07	CG	ET	ZZ_Monde	1101	80000.000		14400000.000	
2009	10	CG	I	ZZ_Monde	2306	80000.000	0.000	4960000.000	
2005	09	CG	ET	ZZ_Monde	1701	80000.000	0.000	12000000.000	
2012	03	CG	ET	ZZ_Monde	3401	80000.000		62600000.000	
2012	03	CG	ET	ZZ_Monde	1101	80000.000		14400000.000	
2005	10	CG	ET	ZZ_Monde	1701	80000.000	0.000	12000000.000	
2012	02	CG	ET	ZZ_Monde	1101	80000.000		14400000.000	
2012	01	CG	ET	ZZ_Monde	1101	80000.000		11200000.000	
2011	12	CG	ET	ZZ_Monde	1101	80000.000		11200000.000	
2015	10	CG	I	ZZ_Monde	7217	80000.000		27082240.000	
2014	03	CG	ET	ZZ_Monde	7602	80000.000		4000000.000	
2014	05	CG	ET	ZZ_Monde	2711	80000.000	80000.000	38074647.000	
2011	10	CG	ET	ZZ_Monde	1101	80000.000		11200000.000	
2002	02	CG	ET	ZZ_Monde	7213	80000.000	0.000	14094240.000	
2006	07	CG	ET	ZZ_Monde	7214	80000.000	0.000	20463328.000	
2016	02	CG	ET	ZZ_Monde	7215	80000.000		23299678.000	
2011	04	CG	ET	ZZ_Monde	1101	80000.000		11200000.000	
2015	04	CG	I	ZZ_Monde	7602	80000.000		1206000.000	
2011	02	CG	ET	ZZ_Monde	1101	80000.000		11200000.000	
2009	06	CG	ET	ZZ_Monde	4403	80000.000	0.000	8000000.000	
2001	01	CG	ET	ZZ_Monde	3105	80000.000	0.000	10984000.000	
2011	03	CG	ET	ZZ_Monde	7209	80000.000		54200000.000	
2007	08	CG	ET	ZZ_Monde	1101	80000.000	0.000	13600000.000	
2009	05	CG	I	ZZ_Monde	8502	79999.000	0.000	298036057.000	
2003	11	CG	ET	ZZ_Monde	7010	79963.000	0.000	54397451.000	
2015	04	CG	I	ZZ_Monde	7204	79927.000		5506496.000	
1999	09	CG	I	ZZ_Monde	0401	79893.000	0.000	36524823.000	
2014	11	CG	I	ZZ_Monde	7209	79885.000		16521000.000	
1999	11	CG	I	ZZ_Monde	7005	79863.000	0.000	35006936.000	
2013	08	CG	I	ZZ_Monde	4901	79827.750		274923014.000	
2002	06	CG	I	ZZ_Monde	8714	79803.000	0.000	42454320.000	
1998	02	CG	I	ZZ_Monde	6402	79794.000	3577.000	49420712.000	
2007	01	CG	I	ZZ_Monde	7323	79765.000	0.000	29149594.000	
2013	12	CG	ET	ZZ_Monde	9403	79760.000	11054.000	202031611.000	
2016	03	CG	I	ZZ_Monde	7215	79750.000		17958583.000	
1998	12	CG	I	ZZ_Monde	7005	79749.000	0.000	40358200.000	
